0	1.06553
1	1.65006
2	1.66905
3	1.68754
4	1.70656
5	1.72511
6	1.74413
7	1.7626
8	1.78161
9	1.80085
10	1.81986
11	1.83833
12	1.85734
13	1.87588
14	1.89489
15	1.91336
16	1.93238
17	1.95193
18	1.97094
19	1.98941
20	2.00843
21	2.02697
22	2.04598
23	2.06444
24	2.08345
25	2.10267
26	2.12165
27	2.14006
28	2.15898
29	2.17735
30	2.19608
31	2.21411
32	2.2324
33	1.6499
34	1.63085
35	1.61232
36	1.59329
37	1.57473
38	1.55572
39	1.53726
40	1.51825
41	1.49903
42	1.48003
43	1.46157
44	1.44257
45	1.42403
46	1.40503
47	1.38656
48	1.36756
49	1.34801
50	1.32899
51	1.31052
52	1.29151
53	1.27296
54	1.25394
55	1.23546
56	1.21644
57	1.19719
58	1.17816
59	1.15968
60	1.14065
61	1.12208
62	1.10305
63	1.08456
