0	1.65013
1	1.66897
2	1.68744
3	1.70639
4	1.72502
5	1.74396
6	1.76241
7	1.78135
8	1.80087
9	1.8198
10	1.83825
11	1.85719
12	1.87581
13	1.89474
14	1.9132
15	1.93213
16	1.95238
17	1.97131
18	1.98977
19	2.0087
20	2.02732
21	2.04626
22	2.0647
23	2.08363
24	2.10313
25	2.12203
26	2.14043
27	2.15926
28	2.17771
29	2.19635
30	2.21433
31	2.23252
32	1.64979
33	1.63092
34	1.61241
35	1.59345
36	1.57482
37	1.55588
38	1.53743
39	1.5185
40	1.499
41	1.48007
42	1.46163
43	1.44271
44	1.4241
45	1.40517
46	1.38672
47	1.36779
48	1.34755
49	1.32861
50	1.31016
51	1.29122
52	1.2726
53	1.25365
54	1.23519
55	1.21625
56	1.19672
57	1.17776
58	1.1593
59	1.14034
60	1.1217
61	1.10274
62	1.08427
63	1.06532
0	1.65014
1	1.66953
2	1.68682
3	1.70702
4	1.72433
5	1.7447
6	1.76236
7	1.78282
8	1.79733
9	1.81783
10	1.83557
11	1.85611
12	1.87362
13	1.89418
14	1.91196
15	1.93254
16	1.94518
17	1.96578
18	1.98359
19	2.0042
20	2.02177
21	2.0424
22	2.06024
23	2.08088
24	2.09551
25	2.11616
26	2.13403
27	2.15469
28	2.1723
29	2.19293
30	2.21072
31	2.23118
32	1.64982
33	1.63096
34	1.61393
35	1.59395
36	1.5768
37	1.55659
38	1.53905
39	1.51871
40	1.50428
41	1.48388
42	1.46622
43	1.44576
44	1.42831
45	1.40782
46	1.3901
47	1.36957
48	1.35697
49	1.33643
50	1.31866
51	1.29809
52	1.28055
53	1.25996
54	1.24215
55	1.22153
56	1.20691
57	1.18626
58	1.16839
59	1.14768
60	1.13001
61	1.10923
62	1.09122
63	1.07033
0	1.65013
1	1.66703
2	1.68381
3	1.70106
4	1.71951
5	1.73681
6	1.75371
7	1.77103
8	1.79675
9	1.81409
10	1.83103
11	1.84837
12	1.86691
13	1.88426
14	1.90121
15	1.91857
16	1.93994
17	1.9573
18	1.97426
19	1.99162
20	2.01018
21	2.02754
22	2.0445
23	2.06186
24	2.08761
25	2.10494
26	2.12185
27	2.13913
28	2.15753
29	2.17465
30	2.19124
31	2.20803
32	1.64978
33	1.63227
34	1.61511
35	1.59758
36	1.57889
37	1.56141
38	1.54435
39	1.52688
40	1.50097
41	1.48352
42	1.46647
43	1.44902
44	1.43038
45	1.41292
46	1.39588
47	1.37843
48	1.35694
49	1.33949
50	1.32244
51	1.30499
52	1.28634
53	1.26888
54	1.25184
55	1.23438
56	1.20848
57	1.19103
58	1.17399
59	1.15655
60	1.13791
61	1.12048
62	1.10346
63	1.08604
0	1.65014
1	1.66992
2	1.68827
3	1.70812
4	1.72743
5	1.74725
6	1.76556
7	1.78536
8	1.79968
9	1.81949
10	1.83777
11	1.85757
12	1.87686
13	1.89666
14	1.91494
15	1.93474
16	1.95629
17	1.97609
18	1.99437
19	2.01416
20	2.03344
21	2.05323
22	2.07151
23	2.09129
24	2.10558
25	2.12532
26	2.14353
27	2.16319
28	2.18225
29	2.20166
30	2.21938
31	2.23823
32	1.64979
33	1.62983
34	1.61139
35	1.59149
36	1.57215
37	1.55231
38	1.53401
39	1.5142
40	1.49989
41	1.4801
42	1.46182
43	1.44204
44	1.42277
45	1.40299
46	1.38472
47	1.36494
48	1.3434
49	1.32362
50	1.30535
51	1.28557
52	1.2663
53	1.24651
54	1.22823
55	1.20843
56	1.19412
57	1.17431
58	1.15601
59	1.13619
60	1.11688
61	1.09704
62	1.07871
63	1.05886
0	1.65013
1	1.66951
2	1.68965
3	1.70909
4	1.72367
5	1.7431
6	1.76321
7	1.78264
8	1.79872
9	1.81815
10	1.83825
11	1.85767
12	1.87224
